Date,Store ID,Product Name,Category,Region,Year,Quarter,Day,DayOfWeek,EWMA
2023-10-14,4,5,2,2,2023,4,14,5,114.9900496631888
2023-10-14,4,14,0,2,2023,4,14,5,126.294242559656
2023-10-14,4,9,2,2,2023,4,14,5,142.02197593227197
2023-10-14,4,3,0,2,2023,4,14,5,127.276260704825
2023-10-14,4,13,3,2,2023,4,14,5,140.01271863072012
2023-10-14,4,8,1,2,2023,4,14,5,130.7568936299606
2023-10-14,4,17,0,2,2023,4,14,5,118.11101704015394
2023-10-14,4,7,3,2,2023,4,14,5,133.43034189587013
2023-10-14,4,11,3,2,2023,4,14,5,137.23094858115053
2023-10-14,4,1,0,2,2023,4,14,5,123.26290265202766
2023-10-14,4,16,4,2,2023,4,14,5,122.26659093166646
2023-10-14,4,10,0,2,2023,4,14,5,118.34784225287117
2023-10-14,4,15,1,2,2023,4,14,5,131.03065991808646
2023-10-15,0,6,2,0,2023,4,15,6,124.44512332305806
2023-10-15,0,2,1,0,2023,4,15,6,98.09968892183772
2023-10-15,0,19,0,0,2023,4,15,6,157.5112530558902
2023-10-15,0,12,3,0,2023,4,15,6,111.01869064958751
2023-10-15,0,18,3,0,2023,4,15,6,120.12387723606068
2023-10-15,0,0,0,0,2023,4,15,6,103.4683429472939
2023-10-15,0,5,3,0,2023,4,15,6,111.01224733656639
2023-10-15,0,4,2,0,2023,4,15,6,127.22108960481037
2023-10-15,0,14,2,0,2023,4,15,6,152.51960562610893
2023-10-15,0,9,3,0,2023,4,15,6,154.28553928191553
2023-10-15,0,3,0,0,2023,4,15,6,160.91516472306262
2023-10-15,0,13,0,0,2023,4,15,6,119.15252201675091
2023-10-15,0,8,2,0,2023,4,15,6,126.7739105817235
2023-10-15,0,17,1,0,2023,4,15,6,157.05729121691462
2023-10-15,0,7,3,0,2023,4,15,6,135.74618535302267
2023-10-15,0,11,0,0,2023,4,15,6,138.2615380958013
2023-10-15,0,16,4,0,2023,4,15,6,143.00603088453317
2023-10-15,0,10,4,0,2023,4,15,6,158.03407468999788
2023-10-15,0,15,4,0,2023,4,15,6,101.55030273619187
2023-10-15,1,6,2,1,2023,4,15,6,128.58228097907707
2023-10-15,1,2,4,1,2023,4,15,6,114.73582179334666
2023-10-15,1,19,1,1,2023,4,15,6,134.05733499292108
2023-10-15,1,12,3,1,2023,4,15,6,7.089125597734075
2023-10-15,1,18,1,1,2023,4,15,6,133.577574745765
2023-10-15,1,0,1,1,2023,4,15,6,118.17593669041347
2023-10-15,1,5,0,1,2023,4,15,6,170.84296382222914
2023-10-15,1,4,2,1,2023,4,15,6,133.51110832498915
2023-10-15,1,14,2,1,2023,4,15,6,144.03030897399393
2023-10-15,1,9,2,1,2023,4,15,6,141.3330940081683
2023-10-15,1,3,3,1,2023,4,15,6,146.50124456158787
2023-10-15,1,13,0,1,2023,4,15,6,141.91470540056258
2023-10-15,1,8,0,1,2023,4,15,6,128.02982106613013
2023-10-15,1,17,3,1,2023,4,15,6,138.8385393318811
2023-10-15,1,7,4,1,2023,4,15,6,136.85974961459465
2023-10-15,1,11,4,1,2023,4,15,6,125.63398636296154
2023-10-15,1,1,0,1,2023,4,15,6,114.67888107128402
2023-10-15,1,10,0,1,2023,4,15,6,138.68796751521108
2023-10-15,1,15,0,1,2023,4,15,6,100.31646838716307
2023-10-15,2,2,1,2,2023,4,15,6,126.27099685663556
2023-10-15,2,19,1,2,2023,4,15,6,112.35165118403324
2023-10-15,2,12,4,2,2023,4,15,6,117.30030902841591
2023-10-15,2,18,3,2,2023,4,15,6,138.26738788850383
2023-10-15,2,0,0,2,2023,4,15,6,122.20482121309443
2023-10-15,2,5,2,2,2023,4,15,6,116.68523589277694
2023-10-15,2,4,3,2,2023,4,15,6,141.5506173123648
2023-10-15,2,14,0,2,2023,4,15,6,143.70744022237935
2023-10-15,2,9,3,2,2023,4,15,6,143.83675827384172
2023-10-15,2,3,0,2,2023,4,15,6,143.30379841421043
2023-10-15,2,13,4,2,2023,4,15,6,152.47888900491878
2023-10-15,2,8,3,2,2023,4,15,6,144.00473754685046
2023-10-15,2,17,0,2,2023,4,15,6,150.0487680799462
2023-10-15,2,7,1,2,2023,4,15,6,154.35227100564808
2023-10-15,2,11,3,2,2023,4,15,6,128.88183942367556
2023-10-15,2,1,1,2,2023,4,15,6,143.832338877439
2023-10-15,2,16,3,2,2023,4,15,6,135.38211393719104
2023-10-15,2,10,1,2,2023,4,15,6,132.90820454523964
2023-10-15,2,15,1,2,2023,4,15,6,119.6878512898223
2023-10-15,3,6,3,3,2023,4,15,6,156.76689187131086
2023-10-15,3,2,1,3,2023,4,15,6,117.66226675207432
2023-10-15,3,19,4,3,2023,4,15,6,141.59258045407847
2023-10-15,3,12,4,3,2023,4,15,6,122.56229267587932
2023-10-15,3,18,3,3,2023,4,15,6,116.38597889862106
2023-10-15,3,0,0,3,2023,4,15,6,147.06642548204007
2023-10-15,3,5,4,3,2023,4,15,6,110.35443413838468
2023-10-15,3,4,1,3,2023,4,15,6,135.22435147374662
2023-10-15,3,14,3,3,2023,4,15,6,113.10480290934328
2023-10-15,3,9,1,3,2023,4,15,6,130.2230121902674
2023-10-15,3,3,2,3,2023,4,15,6,131.49018072074404
2023-10-15,3,13,1,3,2023,4,15,6,119.78903973099185
2023-10-15,3,8,4,3,2023,4,15,6,111.70356048944312
2023-10-15,3,17,4,3,2023,4,15,6,128.7485708482233
2023-10-15,3,7,2,3,2023,4,15,6,161.83893327046863
2023-10-15,3,11,4,3,2023,4,15,6,166.2345389270193
2023-10-15,3,1,1,3,2023,4,15,6,134.12478646662305
2023-10-15,3,16,2,3,2023,4,15,6,124.54661206908983
2023-10-15,3,10,1,3,2023,4,15,6,142.6658639190872
2023-10-15,3,15,3,3,2023,4,15,6,128.89851668175842
2023-10-15,4,6,3,2,2023,4,15,6,133.34207514180721
2023-10-15,4,2,2,2,2023,4,15,6,133.23957976050633
2023-10-15,4,19,1,2,2023,4,15,6,111.60876105813698
2023-10-15,4,18,3,2,2023,4,15,6,117.06224042150069
2023-10-15,4,0,1,2,2023,4,15,6,126.85274432362709
2023-10-15,4,5,1,2,2023,4,15,6,115.20053740942456
2023-10-15,4,14,4,2,2023,4,15,6,126.11154449537156
2023-10-15,4,9,3,2,2023,4,15,6,143.5835609061134
2023-10-15,4,3,1,2,2023,4,15,6,127.37953558193612
2023-10-15,4,13,1,2,2023,4,15,6,139.4985740686594
2023-10-15,4,8,4,2,2023,4,15,6,131.565976754883
2023-10-15,4,17,2,2,2023,4,15,6,119.15168892749082
2023-10-15,4,7,1,2,2023,4,15,6,134.9659705230696
2023-10-15,4,11,0,2,2023,4,15,6,137.5435233317875
2023-10-15,4,1,0,2,2023,4,15,6,122.33641478014468
2023-10-15,4,16,2,2,2023,4,15,6,123.81755177240552
2023-10-15,4,10,4,2,2023,4,15,6,118.74819621566792
2023-10-16,0,6,0,0,2023,4,16,0,123.44959331237497
2023-10-16,0,2,3,0,2023,4,16,0,97.8549815423529
2023-10-16,0,19,0,0,2023,4,16,0,157.9950495188467
2023-10-16,0,12,2,0,2023,4,16,0,113.65929269039026
2023-10-16,0,18,1,0,2023,4,16,0,121.57954819624305
2023-10-16,0,0,3,0,2023,4,16,0,104.22386846320643
2023-10-16,0,5,4,0,2023,4,16,0,110.1018568013049
2023-10-16,0,4,2,0,2023,4,16,0,126.0248707778511
2023-10-16,0,14,3,0,2023,4,16,0,152.7282245891628
2023-10-16,0,9,4,0,2023,4,16,0,154.49523713173187
2023-10-16,0,3,0,0,2023,4,16,0,163.10101763321782
2023-10-16,0,13,2,0,2023,4,16,0,118.71412900795892
2023-10-16,0,8,2,0,2023,4,16,0,127.04513774578643
2023-10-16,0,17,4,0,2023,4,16,0,156.708635865298
2023-10-16,0,7,3,0,2023,4,16,0,134.97482054630024
2023-10-16,0,11,2,0,2023,4,16,0,138.9601653325231
2023-10-16,0,16,1,0,2023,4,16,0,142.99358052168364
2023-10-16,0,10,1,0,2023,4,16,0,158.31046031291186
2023-10-16,0,15,4,0,2023,4,16,0,101.66890655590859
2023-10-16,1,6,0,1,2023,4,16,0,129.04430105773096
2023-10-16,1,2,1,1,2023,4,16,0,115.79741951629089
2023-10-16,1,19,1,1,2023,4,16,0,136.31255152842246
2023-10-16,1,18,1,1,2023,4,16,0,132.4957075230898
2023-10-16,1,0,2,1,2023,4,16,0,117.08919243561729
2023-10-16,1,5,3,1,2023,4,16,0,171.13144556071018
2023-10-16,1,4,0,1,2023,4,16,0,131.84551111500494
2023-10-16,1,14,4,1,2023,4,16,0,144.36848423555486
2023-10-16,1,9,0,1,2023,4,16,0,140.0896865620586
2023-10-16,1,3,2,1,2023,4,16,0,146.63869227685493
2023-10-16,1,13,2,1,2023,4,16,0,142.39872353750195
2023-10-16,1,8,0,1,2023,4,16,0,127.62429837756224
2023-10-16,1,17,4,1,2023,4,16,0,137.64837613723142
2023-10-16,1,7,3,1,2023,4,16,0,136.80632756238833
2023-10-16,1,11,2,1,2023,4,16,0,125.23554455181323
2023-10-16,1,1,0,1,2023,4,16,0,113.54620027675657
2023-10-16,1,16,0,1,2023,4,16,0,134.61653007722455
2023-10-16,1,10,4,1,2023,4,16,0,138.1206418938707
2023-10-16,1,15,4,1,2023,4,16,0,100.48960426054254
2023-10-16,2,2,0,2,2023,4,16,0,126.11873462263718
2023-10-16,2,19,1,2,2023,4,16,0,112.64146680652215
2023-10-16,2,12,1,2,2023,4,16,0,116.50212351386952
2023-10-16,2,18,2,2,2023,4,16,0,138.07806358561737
2023-10-16,2,0,1,2,2023,4,16,0,122.45577710785093
2023-10-16,2,5,2,2,2023,4,16,0,116.1288517499674
2023-10-16,2,4,0,2,2023,4,16,0,141.7602270206971
2023-10-16,2,14,3,2,2023,4,16,0,144.8442186093911
2023-10-16,2,9,2,2,2023,4,16,0,143.24337712117443
2023-10-16,2,3,1,2,2023,4,16,0,141.84579207367668
2023-10-16,2,13,4,2,2023,4,16,0,152.13105992211518
2023-10-16,2,8,1,2,2023,4,16,0,143.83368235958912
2023-10-16,2,17,3,2,2023,4,16,0,149.65446343874336
2023-10-16,2,7,3,2,2023,4,16,0,154.96249312249793
2023-10-16,2,11,4,2,2023,4,16,0,127.06250103788777
2023-10-16,2,1,3,2,2023,4,16,0,143.52554036038936
2023-10-16,2,16,0,2,2023,4,16,0,135.4709777845285
2023-10-16,2,10,1,2,2023,4,16,0,131.30865640726938
2023-10-16,2,15,3,2,2023,4,16,0,120.95279618423007
2023-10-16,3,6,1,3,2023,4,16,0,159.5438286664012
2023-10-16,3,2,1,3,2023,4,16,0,116.8407913732414
2023-10-16,3,19,4,3,2023,4,16,0,140.72913796635225
2023-10-16,3,12,0,3,2023,4,16,0,122.90630746784554
2023-10-16,3,18,1,3,2023,4,16,0,115.31786343777856
2023-10-16,3,0,2,3,2023,4,16,0,145.99511620118392
2023-10-16,3,5,1,3,2023,4,16,0,111.19537812565386
2023-10-16,3,4,3,3,2023,4,16,0,135.20933243246552
2023-10-16,3,14,4,3,2023,4,16,0,112.19723732391456
2023-10-16,3,9,3,3,2023,4,16,0,131.55401918252943
2023-10-16,3,3,2,3,2023,4,16,0,131.03825018184213
2023-10-16,3,13,4,3,2023,4,16,0,121.728959625096
2023-10-16,3,8,1,3,2023,4,16,0,111.66596765490544
2023-10-16,3,17,3,3,2023,4,16,0,129.29286001741224
2023-10-16,3,7,3,3,2023,4,16,0,161.41900286264968
2023-10-16,3,11,2,3,2023,4,16,0,166.5962076488883
2023-10-16,3,16,0,3,2023,4,16,0,123.56794545960449
2023-10-16,3,10,1,3,2023,4,16,0,141.63640427801877
2023-10-16,3,15,3,3,2023,4,16,0,130.02587952528035
2023-10-16,4,6,1,2,2023,4,16,0,135.49657542501237
2023-10-16,4,2,0,2,2023,4,16,0,132.02822708310734
2023-10-16,4,19,3,2,2023,4,16,0,111.53013977826575
2023-10-16,4,18,1,2,2023,4,16,0,116.886390849467
2023-10-16,4,0,3,2,2023,4,16,0,127.72515780741193
2023-10-16,4,5,2,2,2023,4,16,0,115.3164477110891
2023-10-16,4,14,2,2,2023,4,16,0,126.03741519645862
2023-10-16,4,9,0,2,2023,4,16,0,145.08434959564346
2023-10-16,4,3,3,2,2023,4,16,0,127.5204227864987
2023-10-16,4,13,2,2,2023,4,16,0,138.88915055289567
2023-10-16,4,8,2,2,2023,4,16,0,132.421214914612
2023-10-16,4,17,3,2,2023,4,16,0,120.23419353090668
2023-10-16,4,7,4,2,2023,4,16,0,136.56727202534444
2023-10-16,4,11,1,2,2023,4,16,0,137.88684739946768
2023-10-16,4,1,4,2,2023,4,16,0,121.39390531135406
2023-10-16,4,16,3,2,2023,4,16,0,125.38255783597532
2023-10-16,4,10,2,2,2023,4,16,0,119.1934948020783
2023-10-16,4,15,4,2,2023,4,16,0,130.0275033560684
2023-10-17,0,6,4,0,2023,4,17,1,122.55890374431704
2023-10-17,0,2,0,0,2023,4,17,1,97.6303080926143
2023-10-17,0,19,4,0,2023,4,17,1,158.4289834294509
2023-10-17,0,12,1,0,2023,4,17,1,116.37763878061733
2023-10-17,0,18,4,0,2023,4,17,1,123.04594590062632
2023-10-17,0,0,3,0,2023,4,17,1,105.20389742602941
2023-10-17,0,5,3,0,2023,4,17,1,109.25762388815933
2023-10-17,0,4,4,0,2023,4,17,1,124.72593738170659
2023-10-17,0,14,1,0,2023,4,17,1,152.84539692784153
2023-10-17,0,9,4,0,2023,4,17,1,154.75828248251833
2023-10-17,0,13,1,0,2023,4,17,1,118.42429282530097
2023-10-17,0,8,3,0,2023,4,17,1,127.3354789657898
2023-10-17,0,17,4,0,2023,4,17,1,156.20187709328462
2023-10-17,0,7,3,0,2023,4,17,1,134.28023451852235
2023-10-17,0,11,4,0,2023,4,17,1,139.68996938761583
2023-10-17,0,1,2,0,2023,4,17,1,13.132828130484423
2023-10-17,0,16,4,0,2023,4,17,1,143.03712435399308
2023-10-17,0,10,4,0,2023,4,17,1,158.50548428648008
2023-10-17,0,15,2,0,2023,4,17,1,101.92314130828976
2023-10-17,1,6,3,1,2023,4,17,1,129.52767473557617
2023-10-17,1,2,1,1,2023,4,17,1,116.9230233039849
2023-10-17,1,19,3,1,2023,4,17,1,138.51672023
2023-10-17,1,18,0,1,2023,4,17,1,131.36469267872212
2023-10-17,1,0,0,1,2023,4,17,1,116.14814596723865
2023-10-17,1,5,1,1,2023,4,17,1,171.33934801777602
2023-10-17,1,4,1,1,2023,4,17,1,130.16856218501619
2023-10-17,1,14,3,1,2023,4,17,1,144.588147124852
2023-10-17,1,9,1,1,2023,4,17,1,138.82037459401272
2023-10-17,1,3,4,1,2023,4,17,1,146.6924854297303
2023-10-17,1,13,2,1,2023,4,17,1,142.89180192000845
2023-10-17,1,8,4,1,2023,4,17,1,127.22470644492165
2023-10-17,1,17,0,1,2023,4,17,1,136.4261636221112
2023-10-17,1,7,0,1,2023,4,17,1,136.73945651792607
2023-10-17,1,11,2,1,2023,4,17,1,124.85336752288583
2023-10-17,1,1,1,1,2023,4,17,1,112.4310114170537
2023-10-17,1,16,2,1,2023,4,17,1,133.93513324472644
2023-10-17,1,10,4,1,2023,4,17,1,137.48189467564035
2023-10-17,1,15,0,1,2023,4,17,1,100.76190776827917
2023-10-17,2,2,2,2,2023,4,17,1,125.95397735030278
2023-10-17,2,19,2,2,2023,4,17,1,112.99403096939096
2023-10-17,2,12,4,2,2023,4,17,1,115.75694016466437
2023-10-17,2,18,2,2,2023,4,17,1,137.91438980782195
2023-10-17,2,5,3,2,2023,4,17,1,115.68975897768712
2023-10-17,2,4,1,2,2023,4,17,1,141.85317415021098
2023-10-17,2,14,4,2,2023,4,17,1,145.82648467613134
2023-10-17,2,9,1,2,2023,4,17,1,142.51930061443053
2023-10-17,2,3,1,2,2023,4,17,1,140.45151829944743
2023-10-17,2,8,1,2,2023,4,17,1,143.62140584342586
2023-10-17,2,17,2,2,2023,4,17,1,149.27595196978737
2023-10-17,2,7,0,2,2023,4,17,1,155.6269856098699
2023-10-17,2,11,4,2,2023,4,17,1,125.21436307234457
2023-10-17,2,1,4,2,2023,4,17,1,143.26655375419568
2023-10-17,2,16,1,2,2023,4,17,1,135.6637524991469
2023-10-17,2,10,1,2,2023,4,17,1,129.70236828546163
2023-10-17,2,15,1,2,2023,4,17,1,122.20200000121021
2023-10-17,3,6,4,3,2023,4,17,1,162.30468273838582
2023-10-17,3,2,2,3,2023,4,17,1,116.01485762652536
2023-10-17,3,19,3,3,2023,4,17,1,139.71887367167815
2023-10-17,3,12,4,3,2023,4,17,1,123.15693864408914
2023-10-17,3,18,3,3,2023,4,17,1,114.37164422869589
2023-10-17,3,0,4,3,2023,4,17,1,144.88858188765818
2023-10-17,3,5,3,3,2023,4,17,1,112.13820360867513
2023-10-17,3,4,1,3,2023,4,17,1,135.23868663497677
2023-10-17,3,14,1,3,2023,4,17,1,111.33064989238095
2023-10-17,3,9,2,3,2023,4,17,1,132.76086656172788
2023-10-17,3,3,0,3,2023,4,17,1,130.58172056301333
2023-10-17,3,13,0,3,2023,4,17,1,123.66066345225929
2023-10-17,3,8,0,3,2023,4,17,1,111.63016956750172
2023-10-17,3,17,4,3,2023,4,17,1,129.90510297125735
2023-10-17,3,7,4,3,2023,4,17,1,160.84510113701398
2023-10-17,3,11,2,3,2023,4,17,1,166.7754341223956
2023-10-17,3,1,2,3,2023,4,17,1,132.52015892435202
2023-10-17,3,16,4,3,2023,4,17,1,122.6269310689392
2023-10-17,3,10,0,3,2023,4,17,1,140.6304269238192
2023-10-17,3,15,1,3,2023,4,17,1,131.21434136609412
2023-10-17,4,6,4,2,2023,4,17,1,137.8381401110456
2023-10-17,4,2,0,2,2023,4,17,1,130.90311172208095
2023-10-17,4,19,4,2,2023,4,17,1,111.66020125205364
2023-10-17,4,18,3,2,2023,4,17,1,116.77896206074954
2023-10-17,4,0,4,2,2023,4,17,1,128.73254372299803
2023-10-17,4,5,0,2,2023,4,17,1,115.34883087426496
2023-10-17,4,14,0,2,2023,4,17,1,126.06932846835889
2023-10-17,4,9,4,2,2023,4,17,1,146.5050796940631
2023-10-17,4,3,2,2,2023,4,17,1,127.68816122733398
2023-10-17,4,13,0,2,2023,4,17,1,138.18927236803572
2023-10-17,4,8,3,2,2023,4,17,1,133.31118920752957
2023-10-17,4,17,0,2,2023,4,17,1,121.35187932167162
2023-10-17,4,7,4,2,2023,4,17,1,138.1972381287723
2023-10-17,4,11,4,2,2023,4,17,1,138.23551841938144
2023-10-17,4,1,1,2,2023,4,17,1,120.43305780096594
2023-10-17,4,16,2,2,2023,4,17,1,126.95821969127198
2023-10-17,4,10,2,2,2023,4,17,1,119.70233789181408
2023-10-17,4,15,3,2,2023,4,17,1,129.01217832387658
2023-10-18,0,6,3,0,2023,4,18,2,121.7919172114872
2023-10-18,0,2,0,0,2023,4,18,2,97.42693890608722
2023-10-18,0,19,0,0,2023,4,18,2,158.80143546509123
2023-10-18,0,12,0,0,2023,4,18,2,119.15187664739146
2023-10-18,0,18,4,0,2023,4,18,2,124.50545388696514
2023-10-18,0,0,1,0,2023,4,18,2,106.40738913186968
2023-10-18,0,5,1,0,2023,4,18,2,108.4879111980359
2023-10-18,0,4,3,0,2023,4,18,2,123.33620815472887
2023-10-18,0,14,0,0,2023,4,18,2,152.8743568291216
2023-10-18,0,9,0,0,2023,4,18,2,155.07505971890734
2023-10-18,0,3,4,0,2023,4,18,2,165.22298929535816
2023-10-18,0,13,4,0,2023,4,18,2,118.28456092324437
2023-10-18,0,8,1,0,2023,4,18,2,127.63863227465006
2023-10-18,0,17,3,0,2023,4,18,2,155.5294222704922
2023-10-18,0,7,0,0,2023,4,18,2,133.6760738664726
2023-10-18,0,11,3,0,2023,4,18,2,140.44195836687584
2023-10-18,0,16,3,0,2023,4,18,2,143.1465456843402
2023-10-18,0,10,3,0,2023,4,18,2,158.61830150107212
2023-10-18,0,15,3,0,2023,4,18,2,102.31173310548766
2023-10-18,1,6,2,1,2023,4,18,2,130.0309285542075
2023-10-18,1,2,0,1,2023,4,18,2,118.10484195344102
2023-10-18,1,19,1,1,2023,4,18,2,140.6394054840863
2023-10-18,1,12,0,1,2023,4,18,2,7.089622437336196
2023-10-18,1,18,1,1,2023,4,18,2,130.19481913241873
2023-10-18,1,0,4,1,2023,4,18,2,115.35677795436457
2023-10-18,1,5,1,1,2023,4,18,2,171.46652020025172
2023-10-18,1,4,2,1,2023,4,18,2,128.49273196215123
2023-10-18,1,14,0,1,2023,4,18,2,144.69008487923122
2023-10-18,1,9,1,1,2023,4,18,2,137.52234701127003
2023-10-18,1,3,0,1,2023,4,18,2,146.6580280259174
2023-10-18,1,13,3,1,2023,4,18,2,143.39324790201516
2023-10-18,1,8,4,1,2023,4,18,2,126.83470087010676
2023-10-18,1,17,3,1,2023,4,18,2,135.17989672621428
2023-10-18,1,7,3,1,2023,4,18,2,136.65832491331543
2023-10-18,1,11,2,1,2023,4,18,2,124.4753341067566
2023-10-18,1,1,3,1,2023,4,18,2,111.34135032972209
2023-10-18,1,16,0,1,2023,4,18,2,133.28625735737913
2023-10-18,1,10,1,1,2023,4,18,2,136.78514175397754
2023-10-18,1,15,1,1,2023,4,18,2,101.1414549073642
2023-10-18,2,2,0,2,2023,4,18,2,125.78135327536091
2023-10-18,2,19,0,2,2023,4,18,2,113.40490524282116
2023-10-18,2,12,0,2,2023,4,18,2,115.06732003863742
2023-10-18,2,0,0,2,2023,4,18,2,122.55517316144619
2023-10-18,2,5,1,2,2023,4,18,2,115.36309465007162
2023-10-18,2,4,4,2,2023,4,18,2,141.81954206879934
2023-10-18,2,14,4,2,2023,4,18,2,146.650410357035
2023-10-18,2,9,3,2,2023,4,18,2,141.66782492431068
2023-10-18,2,3,0,2,2023,4,18,2,139.12617057809365
2023-10-18,2,13,2,2,2023,4,18,2,151.6351855739126
2023-10-18,2,8,1,2,2023,4,18,2,143.34989228756552
2023-10-18,2,17,4,2,2023,4,18,2,148.92549227448526
2023-10-18,2,7,2,2,2023,4,18,2,156.34270860754467
2023-10-18,2,11,4,2,2023,4,18,2,123.35731340211353
2023-10-18,2,1,3,2,2023,4,18,2,143.05141229052904
2023-10-18,2,16,2,2,2023,4,18,2,135.95910281479163
2023-10-18,2,10,3,2,2023,4,18,2,128.1157194888899
2023-10-18,2,15,3,2,2023,4,18,2,123.41996322419777
2023-10-18,3,6,4,3,2023,4,18,2,165.0219828456436
2023-10-18,3,2,2,3,2023,4,18,2,115.18048959123168
2023-10-18,3,19,1,3,2023,4,18,2,138.57304178761268
2023-10-18,3,12,1,3,2023,4,18,2,123.30904392237915
2023-10-18,3,18,2,3,2023,4,18,2,113.56108082296744
2023-10-18,3,0,2,3,2023,4,18,2,143.76173307992983
2023-10-18,3,5,2,3,2023,4,18,2,113.17735020797586
2023-10-18,3,4,3,3,2023,4,18,2,135.29414887876428
2023-10-18,3,9,1,3,2023,4,18,2,133.83024199317015
2023-10-18,3,3,3,3,2023,4,18,2,130.12424577873708
2023-10-18,3,13,0,3,2023,4,18,2,125.57956865207908
2023-10-18,3,8,1,3,2023,4,18,2,111.60783989320487
2023-10-18,3,17,0,3,2023,4,18,2,130.58070395550655
2023-10-18,3,7,1,3,2023,4,18,2,160.12879437886693
2023-10-18,3,11,3,3,2023,4,18,2,166.76876357137206
2023-10-18,3,1,4,3,2023,4,18,2,130.93461845648153
2023-10-18,3,16,3,3,2023,4,18,2,121.7407277005961
2023-10-18,3,10,1,3,2023,4,18,2,139.66744228044908
2023-10-18,3,15,2,3,2023,4,18,2,132.44558255981042
2023-10-18,4,6,2,2,2023,4,18,2,140.3280845489679
2023-10-18,4,2,1,2,2023,4,18,2,129.85450498410785
2023-10-18,4,19,4,2,2023,4,18,2,112.01119079302379
2023-10-18,4,18,2,2,2023,4,18,2,116.72719290693513
2023-10-18,4,0,4,2,2023,4,18,2,129.86804685030333
2023-10-18,4,5,0,2,2023,4,18,2,115.3113634140175
2023-10-18,4,14,0,2,2023,4,18,2,126.20317052669796
2023-10-18,4,9,4,2,2023,4,18,2,147.826682852693
2023-10-18,4,3,4,2,2023,4,18,2,127.87311893745641
2023-10-18,4,13,1,2,2023,4,18,2,137.4064104168862
2023-10-18,4,8,1,2,2023,4,18,2,134.22487325245848
2023-10-18,4,17,4,2,2023,4,18,2,122.4959103733459
2023-10-18,4,7,0,2,2023,4,18,2,139.81964308626888
2023-10-18,4,11,3,2,2023,4,18,2,138.56462413613042
2023-10-18,4,1,0,2,2023,4,18,2,119.45340745556946
2023-10-18,4,16,2,2,2023,4,18,2,128.54212180878685
2023-10-18,4,10,4,2,2023,4,18,2,120.29198088180208
2023-10-18,4,15,2,2,2023,4,18,2,127.99247942404548
2023-10-19,0,6,3,0,2023,4,19,3,121.16508054736659
2023-10-19,0,2,1,0,2023,4,19,3,97.24778778189749
2023-10-19,0,19,3,0,2023,4,19,3,159.10121897598842
2023-10-19,0,12,0,0,2023,4,19,3,121.95975393314706
2023-10-19,0,18,2,0,2023,4,19,3,125.93952176144633
2023-10-19,0,0,0,0,2023,4,19,3,107.83035862612272
2023-10-19,0,5,2,0,2023,4,19,3,107.79926215103958
2023-10-19,0,4,4,0,2023,4,19,3,121.8703953679707
2023-10-19,0,14,0,0,2023,4,19,3,152.81956425179823
2023-10-19,0,9,2,0,2023,4,19,3,155.44382462678223
2023-10-19,0,3,1,0,2023,4,19,3,167.2611474672142
2023-10-19,0,13,1,0,2023,4,19,3,118.29537011737085
2023-10-19,0,8,1,0,2023,4,19,3,127.94818759257441
2023-10-19,0,17,3,0,2023,4,19,3,154.68700817933308
2023-10-19,0,7,2,0,2023,4,19,3,133.17394021064757
2023-10-19,0,11,1,0,2023,4,19,3,141.2042347544555
2023-10-19,0,16,2,0,2023,4,19,3,143.3309656116616
2023-10-19,0,10,0,0,2023,4,19,3,158.64894867349255
2023-10-19,0,15,1,0,2023,4,19,3,102.83011008293218
2023-10-19,1,6,2,1,2023,4,19,3,130.5526821753746
2023-10-19,1,2,2,1,2023,4,19,3,119.3334379000431
2023-10-19,1,19,0,1,2023,4,19,3,142.65047160252038
2023-10-19,1,18,3,1,2023,4,19,3,128.9986193817469
2023-10-19,1,0,4,1,2023,4,19,3,114.71622296367784
2023-10-19,1,5,2,1,2023,4,19,3,171.51271236682123
2023-10-19,1,14,1,1,2023,4,19,3,144.67745331727735
2023-10-19,1,9,3,1,2023,4,19,3,136.19347467259323
2023-10-19,1,3,3,1,2023,4,19,3,146.53296363860713
2023-10-19,1,13,4,1,2023,4,19,3,143.90184321663304
2023-10-19,1,8,4,1,2023,4,19,3,126.45744940964954
2023-10-19,1,17,4,1,2023,4,19,3,133.91680014844394
2023-10-19,1,7,2,1,2023,4,19,3,136.56236901662933
2023-10-19,1,11,1,1,2023,4,19,3,124.08860019883876
2023-10-19,1,16,2,1,2023,4,19,3,132.67017391691473
2023-10-19,1,10,0,1,2023,4,19,3,136.0455444565468
2023-10-19,1,15,2,1,2023,4,19,3,101.6353110820897
2023-10-19,2,2,2,2,2023,4,19,3,125.60667908575284
2023-10-19,2,19,4,2,2023,4,19,3,113.8698313788849
2023-10-19,2,12,3,2,2023,4,19,3,114.43566704542545
2023-10-19,2,18,4,2,2023,4,19,3,137.7783837394935
2023-10-19,2,0,1,2,2023,4,19,3,122.49846291181356
2023-10-19,2,5,3,2,2023,4,19,3,115.14361397837814
2023-10-19,2,4,2,2,2023,4,19,3,141.65109593886916
2023-10-19,2,14,0,2,2023,4,19,3,147.31565386754815
2023-10-19,2,9,1,2,2023,4,19,3,140.69572752455207
2023-10-19,2,3,2,2,2023,4,19,3,137.87405923521072
2023-10-19,2,13,0,2,2023,4,19,3,150.98716930056978
2023-10-19,2,8,0,2,2023,4,19,3,143.00248485584083
